room_id,hotel_id,room_name,room_price,room_features,size,max_persons,bed_type,view
127,25,Deluxe Ocean View,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,2 giường đơn hoặc 1 giường đôi,View biển
128,25,Sala Garden,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,2 giường đơn hoặc 1 giường đôi,View vườn
129,25,Xóm 10 – Sala Garden,1500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,2 giường đơn hoặc 1 giường đôi,View vườn
130,25,Premier Garden View,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,2 giường đơn hoặc 1 giường đôi,View  vườn
131,25,Premier Ocean View,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,2 giường đơn hoặc 1 giường đôi,View biển
132,25,Xóm 5 - Sala Garden,1400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,2 giường đơn hoặc 1 giường đôi,View vườn
133,25,Superior Ocean View,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,2 giường đơn hoặc 1 giường đôi,View biển
134,26,Superior City View,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,City view
135,26,Deluxe City View,2050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,Twin/Queen,City View
136,26,Premier Deluxe Ocean View,2700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",52,2,Twin/Queen,Ocean View
137,26,Grand Tourane Suite,3400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",64,2,King,Ocean View
138,26,Superior Ocean View,1850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Twin/Queen,Ocean View
139,26,Presidential Suite,6250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",115,2,King ,Ocean View
140,27,Deluxe Twin Sea View,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,2 giường đơn,View biển
141,27,Executive Double Sea View,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,1 giường đôi,View biển
142,27,Deluxe Family Park View,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",46,4,4 giường đơn,"View thành phố, vườn"
143,27,President Room,3150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",90,2,1 giường đôi,"View thành phố, ban công/sân hiên"
144,27,Superior Double City View,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",34,2,1 giường đôi,View thành phố
145,27,Superior Double Sea View,1000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",34,2,1 giường đôi,View biển
146,27,Executive Double City View,1000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,1 giường đôi,View biển
147,27,Deluxe Twin City View/Park view,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,2 giường đơn,View thành phố
148,28,Phòng 2 khách (ăn sáng 1 tô + 1 ly),580000,"Điều hòa, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",20,2,2 giường đơn hoặc 1 giường đôi,
149,28,Phòng 2 khách (ăn sáng buffet),620000,"Điều hòa, Máy sấy tóc, Tivi, Bàn làm việc, Nước đóng chai miễn phí",20,2,2 giường đơn hoặc 1 giường đôi,
150,29,Double,650000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",20,2,1 giường đôi,View thành phố
151,29,Twin Vip,800000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",25,2,2 giường đơn,View thành phố
152,29,Family,1190000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",36,2,2 giường đôi,View thành phố
153,29,Triple,1140000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,3,3 giường đơn,View thành phố
154,29,Suite,1350000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,4,1 giường đôi và 2 giường đơn,View thành phố
155,29,Single,520000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",18,1,1 giường đơn,View thành phố
156,29,Twin,720000,"Điều hòa, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",22,2,2 giường đơn,View thành phố
157,30,VIP with cage,1000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi,View biển
158,30,Deluxe City View,600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View thành phố
159,30,Senior Deluxe Triple,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi và 1 giường đơn,View thành phố
160,30,Superior,550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",25,2,1 giường đôi hoặc 2 giường đơn,View thành phố
161,30,Deluxe Sea View,650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
162,30,Senior Deluxe,650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,2,1 giường đôi hoặc 2 giường đơn,View thành phố
163,30,VIP no cage,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi,View thành phố
164,30,Deluxe Triple,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,3,1 giường đôi và 1 giường đơn,View thành phố
165,30,Apartment,9200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",50,4,1 giường đôi và 1 giường sofa,View biển
166,31,Superior,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",22,2,1 giường đôi hoặc 2 giường đơn,View thành phố
167,31,Family ban công,2100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,4,2 giường đôi,View ban công hướng biển
168,31,Deluxe Triple ban công,1665000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,3,1 giường đôi và 1 giường đơn,View ban công hướng biển
169,31,Deluxe ban công,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,1 giường đôi hoặc 2 giường đơn,View thành phố
170,31,Junior Suite ban công,2250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường lớn (King),View biển
171,31,Suite ban công,3150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",55,2,1 giường lớn (King),"View ban công hướng phố, biển"
172,32,Deluxe,2050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,Twin/Queen,City View/Ocean View
173,32,Superior,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,Twin/Queen,City View/Ocean View
174,32,Deluxe Golden Bay,2150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,Twin/Queen,City View/Ocean View
175,32,Corner Suite Two-Bedroom,3350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",72,4,Twin/Queen,Ocean View
176,33,Deluxe,1850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",33,2,Twin/Queen,City View
177,33,Deluxe Ocean View,2050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",33,2,Twin/Queen,Ocean View
178,33,Superior Twin,1400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,Twin bed,City View
179,33,Grand Suite,3100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",89,2,King bed,Ocean View
180,34,Superior,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Twin/King,No View
181,34,Deluxe Twin,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Twin,Hướng thành phố
182,34,Yarra,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,Twin/King,Hướng biển một phần
183,34,Junior Suite,1550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,King,Hướng biển
184,34,Residence 2Bedrooms,3600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",75,4,Twin/King,Hướng biển
185,34,Superior Triple,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Triple ,No View
186,34,Premium Suite,1850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,King,Ocean View
187,35,Suite Ocean,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,Twin/Queen,Ocean View
188,35,Deluxe City View,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",25,2,Twin/Queen,City View
189,35,Studio Ocean View,2650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",65,2,Twin/Queen,Ocean View
190,35,Superior Triple No View,1350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,3,Twin/Queen,No View
191,35,Executive City View,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,Twin/Queen,City View
192,35,Apartment Ocean View,3850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",90,4,Twin/Queen,Ocean View
193,35,Family Suite,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",55,4,Twin/Queen,City View
194,35,Deluxe Triple,1550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Twin/Queen,No View
195,35,Executive Ocean View,1350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,Twin/Queen,Ocean View
196,36,Premium ,2900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",55,2,giường đôi,hướng biển
197,36,Executive Suite,4400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",75,2,giường đôi,hướng biển
198,36,Presidential Suite,32000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",190,2,giường đôi,hướng biển
199,36,Deluxe ,1900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,Giường đơn hoặc giường đôi,hướng thành phố
200,36,Executive ,2400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",36,2,giường đôi hoặc giường đơn,hướng biển
201,37,Superior Ocean View,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",26,2,1 giường đôi,View biển
202,37,Executive Suite,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",66,2,1 giường lớn (King),View biển
203,37,Penthouse,6700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",260,2,1 giường đôi,View biển
204,37,Junior Suite,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,1 giường lớn (King),View biển
205,37,Deluxe Twin Sea View,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,2 giường đơn,View biển
206,37,Deluxe Ocean View,1200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
207,37,Deluxe Family Ocean View,1850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,3,1 giường đôi và 1 giường đơn,View biển
208,37,Royal Suite,8700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",280,2,1 giường đôi,View biển
209,38,Guest Room,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Twin/King,Hướng biển/Hướng thành phố
210,38,Junior Suite,3200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,King,Hướng biển
211,38,Panoramic Room Ocean View with Balcony,3400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,King,Hướng biển
212,38,Guest Room with Balcony,2000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,Twin/King,Hướng biển/Hướng thành phố
213,38,Deluxe Corner Room Ocean View with balcony,2400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,Twin/King,Hướng biển
214,38,Deluxe Room Ocean View with Balcony,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,Twin/King,Hướng biển
215,39,Deluxe Ocean View,1500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi hoặc 2 giường đơn,View biển
216,39,Presidential Suite,24600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",370,6,2 giường đơn và 2 giường đôi,"View biển, thành phố"
217,39,Senior Deluxe Ocean View,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi hoặc 2 giường đơn,View biển
